output_label,output_name,output_path,origin,augmentation,source_path,source_sha256
no_melanoma,ISIC_NON_0384.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0384.jpg,augmented_from_source,flip_h+rot_180+bright_0.959+contrast_1.027+color_0.946+sharp_1.148+crop_0.959,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\ISIC_0000404.jpg,34d4fd6303f90baeb04774012b340fcc7aff2ea6a79b701f7d900cad12d8904d
no_melanoma,ISIC_NON_0385.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0385.jpg,augmented_from_source,rot_12+bright_0.952+contrast_1.076+color_0.979+sharp_1.085+crop_0.978,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\ISIC_0000531.jpg,062d6585dc1f71ef1eb6e26bd8f53fc4c7933751cf1c48fd49ead8a6cecf9460
no_melanoma,ISIC_NON_0386.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0386.jpg,augmented_from_source,bright_1.023+contrast_0.944+color_1.025+sharp_1.144+crop_0.946,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\istockphoto-645778074-612x612.jpg,ec99acde9f1bc42985009a30a4289aa89e05347bcbb768864ad530a75e1da074
no_melanoma,ISIC_NON_0387.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0387.jpg,augmented_from_source,flip_h+rot_12+bright_1.066+contrast_0.971+color_1.051+sharp_0.998+crop_0.946+blur_0.5,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\4a (1).jpg,05a7cf10aea472a5de0101cbdeb948138c042e5cca60a80f73eb0d0c7dfb8c07
no_melanoma,ISIC_NON_0388.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0388.jpg,augmented_from_source,flip_h+flip_v+rot_270+bright_0.978+contrast_1.066+color_1.067+sharp_1.125+crop_0.959,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\ISIC_0000154.jpg,fc25a3f333dd2407e82516dc24970eab034d5f2617d0c6db61aaf98bdd031101
no_melanoma,ISIC_NON_0389.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0389.jpg,augmented_from_source,rot_5+bright_1.006+contrast_0.955+color_0.948+sharp_1.132+crop_0.927,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\ISIC_0000078.jpg,297242a1a6da3825479c3652ae0b912ca9a04610558ddd1e225bcd6a3a3d3d39
no_melanoma,ISIC_NON_0390.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0390.jpg,augmented_from_source,flip_h+rot_270+bright_0.947+contrast_0.952+color_1.071+sharp_1.146+crop_0.962,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\sebks21.jpg,7984c33e9019d6b3756d9be5953e0925f9a14f77b7a60771788eb3afb2c014f1
no_melanoma,ISIC_NON_0391.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0391.jpg,augmented_from_source,flip_h+rot_8+bright_1.104+contrast_1.071+color_0.964+sharp_0.974+crop_0.954,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\4a.jpg,f4c232dc04e31ee951b9aba161b7766c8934168b42bf6dcb34957e155f097163
no_melanoma,ISIC_NON_0392.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0392.jpg,augmented_from_source,rot_-12+bright_0.890+contrast_1.109+color_0.933+sharp_1.135+crop_0.952,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\hemangioma-type1-1.jpg,f055982188e79a4fb81345c83dc9a660c461b77575da9847cf87a0adb1c39e01
no_melanoma,ISIC_NON_0393.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0393.jpg,augmented_from_source,rot_8+bright_1.047+contrast_0.913+color_1.019+sharp_1.067+crop_0.919,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\sebks50.jpg,0673ba78387308d1c76eb13f31a34bfd45454c76457ac38970c4a31d9d9a81c0
no_melanoma,ISIC_NON_0394.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0394.jpg,augmented_from_source,flip_h+flip_v+rot_-8+bright_1.052+contrast_0.904+color_1.043+sharp_0.951+crop_0.944,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\alopecia-areata-type-4-2.png,576a583802a65c76538bd60efc256f00b16827fb38eee72a9850818d3d91ea1e
no_melanoma,ISIC_NON_0395.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0395.jpg,augmented_from_source,rot_270+bright_1.061+contrast_0.949+color_0.966+sharp_0.962+crop_0.961,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\ISIC_0000412.jpg,6520786e7d914d97951692b3078dddae5d15c78154d4a5ce0503ec7277cad3b8
no_melanoma,ISIC_NON_0396.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0396.jpg,augmented_from_source,bright_1.099+contrast_0.922+color_1.061+sharp_0.985+crop_0.974,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\istockphoto-867129572-612x612.jpg,d17b5ece740ab233866a35397a49fb7306f654049e9afb2ac9f2f5dfd82ab564
no_melanoma,ISIC_NON_0397.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0397.jpg,augmented_from_source,rot_-12+bright_1.090+contrast_0.882+color_1.011+sharp_0.971+crop_0.979,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\ISIC_0000171.jpg,e28d38359477b7f6776dd6965810c1b97a9479426bbcae80b537a1644bc27700
no_melanoma,ISIC_NON_0398.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0398.jpg,augmented_from_source,rot_180+bright_1.084+contrast_0.992+color_0.951+sharp_0.973+crop_0.913,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\sebks17.jpg,199419ebc141eea59c8d7007737841c49a185a4748559f711946dd77d44d7f78
no_melanoma,ISIC_NON_0399.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0399.jpg,augmented_from_source,flip_h+rot_-12+bright_1.016+contrast_1.062+color_0.948+sharp_1.121+crop_0.972,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\ISIC_0000298.jpg,19183f5b857ffdd4872dfd7ecd44e12990de7303cc0fc83a3bb8ef81d68237a2
no_melanoma,ISIC_NON_0400.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0400.jpg,augmented_from_source,flip_h+flip_v+rot_180+bright_0.995+contrast_1.105+color_0.921+sharp_1.027+crop_0.936,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\sebks56.jpg,45348677ba9a57a83a34c3812f657aa196a10da72560c27ec7645af979334ef7
no_melanoma,ISIC_NON_0401.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0401.jpg,augmented_from_source,flip_v+rot_-8+bright_1.046+contrast_0.895+color_0.939+sharp_1.011+crop_0.932,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\sebks61.jpg,879a821e4e38fae7090fee57e1857222d10571f98d1ffcf33089785ecf095a69
no_melanoma,ISIC_NON_0402.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0402.jpg,augmented_from_source,rot_-8+bright_1.028+contrast_0.933+color_0.941+sharp_0.981+crop_0.960,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\ISIC_0000390.jpg,ad9e79b246d99fbf2739250503f4090644a46297ef76112cdc79ec286e5e4226
no_melanoma,ISIC_NON_0403.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0403.jpg,augmented_from_source,rot_8+bright_1.072+contrast_1.078+color_1.042+sharp_1.086+crop_0.948,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\2b.jpeg,3c3d312235993d400321a6b326c4e0598f7147d008158daace1a578d3fa1581d
no_melanoma,ISIC_NON_0404.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0404.jpg,augmented_from_source,rot_12+bright_0.907+contrast_1.079+color_1.064+sharp_0.990+crop_0.943,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\ISIC_0000519.jpg,6c264918c6621d0b20ff844e2571619b52424b74ef9a22494089c5180e92c842
no_melanoma,ISIC_NON_0405.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0405.jpg,augmented_from_source,flip_h+rot_12+bright_0.997+contrast_1.096+color_0.991+sharp_0.961+crop_0.911,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\acne-type-vi.jpg,370edb3c7aa3b0b9ef874df69f2fb5b5970c7d91cb9f4d785d72f073ea23085a
no_melanoma,ISIC_NON_0406.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0406.jpg,augmented_from_source,rot_-12+bright_1.054+contrast_0.975+color_1.051+sharp_1.099+crop_0.946,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\istockphoto-2131956735-612x612.jpg,6aab1b12ce8fab62ab63f6d84b18122cf7551457c1be6c182db5bd0795893eaf
no_melanoma,ISIC_NON_0407.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0407.jpg,augmented_from_source,flip_h+rot_90+bright_1.117+contrast_0.993+color_0.966+sharp_0.986+crop_0.911,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\istockphoto-1203970435-612x612.jpg,bb551f4f64a00c14e6980042e7bd7b161eb199f4dbd2a7a8637ce36baef8acef
no_melanoma,ISIC_NON_0408.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0408.jpg,augmented_from_source,rot_-5+bright_0.970+contrast_1.044+color_1.026+sharp_1.058+crop_0.952,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\sebks35.jpg,26c30c3be8fbaecde5368f13f3e914bb7ed8d0d3a62eeebd353a5786d177591d
no_melanoma,ISIC_NON_0409.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0409.jpg,augmented_from_source,rot_270+bright_1.080+contrast_1.061+color_1.077+sharp_1.043+crop_0.958,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\ISIC_0001100.jpg,d22b708260da03e668db7cf8a902fbb614dd7dd93b135856565202cb4a8608b4
no_melanoma,ISIC_NON_0410.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0410.jpg,augmented_from_source,flip_h+rot_180+bright_0.946+contrast_1.105+color_1.036+sharp_0.973+crop_0.965,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\ISIC_0000434.jpg,95a306d3ad857c10441da805d275e9e3db3eb2410e2ef54693f3b2219024d8f3
no_melanoma,ISIC_NON_0411.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0411.jpg,augmented_from_source,flip_v+rot_270+bright_0.896+contrast_1.023+color_0.991+sharp_1.084+crop_0.970+blur_0.5,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\ISIC_0000287.jpg,258d0bdc41229bf3a623708e2788e418cf3b59ea98fef9fa23ffa825d71845f7
no_melanoma,ISIC_NON_0412.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0412.jpg,augmented_from_source,flip_h+bright_0.914+contrast_1.118+color_0.957+sharp_1.133+crop_0.946,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\ISIC_0000277.jpg,3454876866168abea61368f3ead6bff9e322d6ff1fcafd611878501da9719b27
no_melanoma,ISIC_NON_0413.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0413.jpg,augmented_from_source,flip_v+rot_180+bright_1.117+contrast_1.005+color_0.986+sharp_1.005+crop_0.945,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\ISIC_0001133.jpg,c9ef91a63b84a1bde5b3c898c1364f48107243dea2b9da3f00900143e69defa3
no_melanoma,ISIC_NON_0414.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0414.jpg,augmented_from_source,flip_h+rot_-8+bright_1.106+contrast_1.041+color_1.046+sharp_1.014+crop_0.933,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\ISIC_0001103.jpg,1a013ddc24dd3733a350689a534982e387806e8fe4dc4e3203604afd4af59465
no_melanoma,ISIC_NON_0415.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0415.jpg,augmented_from_source,rot_270+bright_0.952+contrast_1.050+color_1.049+sharp_1.133+crop_0.945,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\ISIC_0000466.jpg,832798ea773cdce340d23b17938df2487c01e1bc66c0dcbfc96df261a58a5735
no_melanoma,ISIC_NON_0416.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0416.jpg,augmented_from_source,flip_h+rot_-8+bright_1.035+contrast_1.101+color_1.056+sharp_0.968+crop_0.958,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\ISIC_0000157.jpg,2a54058abc10cc625aa052568f2816b2c6be7fd33f0d1a0af30c9edadbee73b8
no_melanoma,ISIC_NON_0417.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0417.jpg,augmented_from_source,rot_90+bright_0.925+contrast_1.063+color_1.036+sharp_1.062+crop_0.938,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\calcinosis-cutis-type-5-2.png,99fe7ef823414c3ee22a5ce9cdae3577724d8d02204095bc370d3f8595436976
no_melanoma,ISIC_NON_0418.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0418.jpg,augmented_from_source,flip_v+rot_270+bright_1.111+contrast_0.908+color_1.080+sharp_1.046+crop_0.919,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\sebks32.jpg,f9abe19343fcd0ee26880e0c993981e298f2a78a1fcc84e3dd6f24165e91b16b
no_melanoma,ISIC_NON_0419.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0419.jpg,augmented_from_source,flip_h+rot_-12+bright_0.971+contrast_1.008+color_0.977+sharp_1.002+crop_0.941+blur_0.5,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\ISIC_0001132.jpg,180ccf29344afc379b40fbe50106215a21a192afede42a95413be1e9bc12a8fc
no_melanoma,ISIC_NON_0420.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0420.jpg,augmented_from_source,rot_-8+bright_1.099+contrast_0.969+color_0.986+sharp_1.063+crop_0.918,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\sebks54.jpg,97e56a115a559379dfe72934254f03c351aee801ef57924dfc7a5fbd113ba310
no_melanoma,ISIC_NON_0421.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0421.jpg,augmented_from_source,rot_-5+bright_0.951+contrast_0.927+color_0.957+sharp_1.064+crop_0.920,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\impetigo-type-vi.jpg,268319c4be94e3b0b78612445f9793f00faf92de458265f434c954c50f4b2452
no_melanoma,ISIC_NON_0422.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0422.jpg,augmented_from_source,rot_5+bright_0.991+contrast_1.056+color_0.976+sharp_0.978+crop_0.944,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\ISIC_0000004.jpg,0536889aef8dc35813d27d25bb00ffe903972417c73b0e8ed66dd7fea7c85751
no_melanoma,ISIC_NON_0423.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0423.jpg,augmented_from_source,rot_90+bright_1.107+contrast_1.040+color_1.042+sharp_1.032+crop_0.967,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\hemangioma-type5-1.jpg,df56c81a5d957131af80845d1a3e58a721183f436168b98fbdc03298df6d2fee
no_melanoma,ISIC_NON_0424.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0424.jpg,augmented_from_source,flip_h+rot_-8+bright_0.895+contrast_1.033+color_1.069+sharp_1.133+crop_0.953,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\ISIC_0000148.jpg,70e0d7d09acba03b0b036053bb8d44eca75b69220df443ee1f6040259df69538
no_melanoma,ISIC_NON_0425.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0425.jpg,augmented_from_source,flip_h+flip_v+rot_-12+bright_1.009+contrast_0.949+color_1.000+sharp_1.090+crop_0.934,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\sebks34.jpg,e1d22068aefd27800c0967dd39366fd5b5346a8ed83a0b81cb290a5bad286149
no_melanoma,ISIC_NON_0426.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0426.jpg,augmented_from_source,flip_v+rot_12+bright_1.006+contrast_1.076+color_0.963+sharp_1.029+crop_0.930,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\ISIC_0000147.jpg,764aa2d3c13e3e7c11bbeb6f4bd7c64e6f2f436bfd8e85790f634a59b6def485
no_melanoma,ISIC_NON_0427.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0427.jpg,augmented_from_source,flip_v+rot_90+bright_1.037+contrast_1.086+color_1.042+sharp_0.969+crop_0.930+blur_0.5,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\ISIC_0000440.jpg,6356b839e046996df61903f216d8c27d3000a2ac366fa98995c9951235f36223
no_melanoma,ISIC_NON_0428.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0428.jpg,augmented_from_source,flip_h+flip_v+rot_5+bright_1.083+contrast_1.035+color_0.973+sharp_1.145+crop_0.978,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\acanthosis-nigricans-type-iv.jpg,ab26b2ef562d1163486d0ece1eba96712ec55a32211de2b5d6a7dcea850566f3
no_melanoma,ISIC_NON_0429.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0429.jpg,augmented_from_source,rot_12+bright_0.994+contrast_0.891+color_0.932+sharp_1.135+crop_0.972+blur_0.5,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\ISIC_0000145.jpg,50068a6ef5dd05c4c5b91ce83d2527995a696d01fcb92eea65c15b0fdb86cf39
no_melanoma,ISIC_NON_0430.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0430.jpg,augmented_from_source,rot_270+bright_1.021+contrast_1.061+color_1.034+sharp_1.030+crop_0.906,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\ISIC_0001112.jpg,465ed606287f2abd8fe6a134fe4511781970ae8b169b0c47785c792826a325b1
no_melanoma,ISIC_NON_0431.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0431.jpg,augmented_from_source,rot_8+bright_0.960+contrast_1.061+color_0.942+sharp_1.148+crop_0.958,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\ISIC_0000428.jpg,3d8be1d6949e39221a97322c736089a7aa77c6754d05b27bc4b8f367515a480a
no_melanoma,ISIC_NON_0432.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0432.jpg,augmented_from_source,flip_h+rot_90+bright_0.962+contrast_1.065+color_1.073+sharp_1.029+crop_0.962,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\ISIC_0000288.jpg,02fc7eb96aacd0a987dc77804d9838c6b153cf586d7eb8b6a9d01a54706cf811
no_melanoma,ISIC_NON_0433.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0433.jpg,augmented_from_source,rot_-8+bright_1.013+contrast_0.970+color_0.950+sharp_1.067+crop_0.930,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\ISIC_0000153.jpg,43375fda01b39ebb3f1191a4663ea1f3f9ddf0a15a95c07dfce2aca23420b750
no_melanoma,ISIC_NON_0434.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0434.jpg,augmented_from_source,flip_v+rot_180+bright_0.971+contrast_1.068+color_0.945+sharp_1.028+crop_0.929,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\ISIC_0000551.jpg,31be2d6a26baa6c7dd3e0d4c9c0bef30d54ce2b9d276ac1ba7b78af80a7bd1e0
no_melanoma,ISIC_NON_0435.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0435.jpg,augmented_from_source,flip_h+rot_90+bright_0.912+contrast_0.925+color_0.992+sharp_1.061+crop_0.933,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\ISIC_0000420.jpg,581146f1d18e7ba86d389bd88ef9c8162f79521a8fddb2abc69a081375ef5a16
no_melanoma,ISIC_NON_0436.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0436.jpg,augmented_from_source,flip_h+rot_-8+bright_1.087+contrast_0.883+color_0.986+sharp_1.106+crop_0.958,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\ISIC_0000035.jpg,0ca41f6d73efde6182d7688ab5141bb17ba0e7ea215309695daec7b679f3bba8
no_melanoma,ISIC_NON_0437.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0437.jpg,augmented_from_source,flip_v+rot_-12+bright_0.952+contrast_0.998+color_0.930+sharp_1.037+crop_0.934,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\bml3.jpg,a6939f29d0c996df18429ca7a491a3b69e2bc11a22e0015b590f2d5392e88411
no_melanoma,ISIC_NON_0438.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0438.jpg,augmented_from_source,rot_5+bright_1.023+contrast_0.927+color_0.937+sharp_1.011+crop_0.976,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\ISIC_0000158.jpg,844965c7b392ff5cd6b664af447c7438e3ed7cdb0ee1e5942c0cc46a92a6846d
no_melanoma,ISIC_NON_0439.jpg,c:\Users\elpro\Documents\Github\melanoma\imagenes\dataset_balanceado_1200_estructura_original\No melanoma\ISIC_NON_0439.jpg,augmented_from_source,rot_-8+bright_0.983+contrast_1.078+color_1.024+sharp_1.069+crop_0.924,c:\Users\elpro\Documents\Github\melanoma\imagenes\IMAGENES DEMARTOLOGICAS\No melanoma\istockphoto-1159780582-612x612.jpg,7f0a1384fada1fe73567e99ee68c4c72e6a49da76332c40a8e9dd01ea3cc9ce8
